t,i,j,k,v,q
2023,156,643,284690,12156.167,1423.588
2023,156,643,284700,4939.858,10536.74
2023,156,643,284910,170.337,230.1
2023,156,643,284920,2563.802,1058.802
2023,156,643,284990,1912.155,90.363
2023,156,643,285000,3299.598,84.766
2023,156,643,285390,238.194,6.721
2023,156,643,290110,5418.476,2725.597
2023,156,643,290121,41.464,5.5
2023,156,643,290122,284.621,55.33
2023,156,643,290129,42648.709,20544.6
2023,156,643,290211,252.559,180.0
2023,156,643,290219,3899.887,2062.983
2023,156,643,290242,19.138,9.0
2023,156,643,290250,1.45,0.72
2023,156,643,290290,4061.486,1093.216
2023,156,643,290312,287.746,494.098
2023,156,643,290319,765.248,409.611
2023,156,643,290322,4065.952,3764.44
2023,156,643,290323,4159.144,4247.9
2023,156,643,290329,926.842,544.798
2023,156,643,290339,27953.333,6887.76
2023,156,643,290373,179.04,54.65
2023,156,643,290377,16906.056,1618.0
2023,156,643,290378,0.034,0.001
2023,156,643,290379,0.06,0.006
2023,156,643,290389,71.443,2.146
2023,156,643,290391,21.177,8.8
2023,156,643,290399,5047.768,1034.81
2023,156,643,290410,3919.539,1733.082
2023,156,643,290420,405.293,268.122
2023,156,643,290499,273.421,75.042
2023,156,643,290512,1430.16,1201.185
2023,156,643,290514,34.541,17.981
2023,156,643,290516,2613.03,1884.551
2023,156,643,290517,295.076,109.425
2023,156,643,290519,7243.954,2349.308
2023,156,643,290522,434.677,40.671
2023,156,643,290529,6495.008,1965.239
2023,156,643,290531,1557.322,2785.218
2023,156,643,290532,29668.954,26626.355
2023,156,643,290539,5701.912,2662.364
2023,156,643,290541,804.932,637.1
2023,156,643,290542,2580.586,402.511
2023,156,643,290543,2271.88,746.207
2023,156,643,290544,21218.06,16227.25
2023,156,643,290545,776.508,458.244
2023,156,643,290549,10703.588,4236.598
2023,156,643,290559,1171.836,162.782
2023,156,643,290611,1775.301,108.892
2023,156,643,290612,2.581,0.92
2023,156,643,290613,1176.605,59.702
2023,156,643,290619,522.767,19.449
2023,156,643,290621,2928.428,1578.931
2023,156,643,290629,181.609,5.57
2023,156,643,290712,602.114,175.001
2023,156,643,290713,248.892,117.25
2023,156,643,290715,464.506,241.61
2023,156,643,290719,1176.916,311.307
2023,156,643,290721,3896.027,582.0
2023,156,643,290722,3224.694,472.001
2023,156,643,290723,591.426,386.05
2023,156,643,290729,539.554,41.347
2023,156,643,290819,458.197,69.643
2023,156,643,290899,141.954,12.686
2023,156,643,290919,8925.562,868.382
2023,156,643,290920,12.29,0.603
2023,156,643,290930,6877.328,1196.862
2023,156,643,290941,622.182,386.901
2023,156,643,290943,7531.397,5035.53
2023,156,643,290944,642.215,221.398
2023,156,643,290949,10196.127,5838.577
2023,156,643,290950,1057.145,70.575
2023,156,643,290960,16204.343,2213.285
2023,156,643,291020,52.944,40.0
2023,156,643,291030,1861.07,1340.58
2023,156,643,291090,2527.589,808.101
2023,156,643,291100,112.011,13.121
2023,156,643,291219,3290.341,2425.367
2023,156,643,291221,49.804,17.037
2023,156,643,291229,444.743,44.332
2023,156,643,291241,1498.683,142.352
2023,156,643,291242,680.559,65.831
2023,156,643,291249,181.872,12.612
2023,156,643,291250,176.563,52.9
2023,156,643,291260,16.0,20.0
2023,156,643,291300,32.903,7.035
2023,156,643,291412,3939.89,3392.22
2023,156,643,291413,531.896,220.34
2023,156,643,291419,1372.076,202.935
2023,156,643,291422,919.943,640.07
2023,156,643,291423,44.332,3.782
2023,156,643,291429,693.07,189.533
2023,156,643,291439,951.384,231.564
2023,156,643,291440,991.467,322.47
2023,156,643,291450,2193.642,190.871
2023,156,643,291461,24.759,1.2
2023,156,643,291462,2091.066,11.599
2023,156,643,291469,1682.336,202.626
2023,156,643,291479,8157.877,722.011
2023,156,643,291511,8350.759,14308.77
2023,156,643,291512,19828.755,44599.36
2023,156,643,291513,1078.016,154.516
2023,156,643,291521,276.262,700.68
2023,156,643,291524,1577.061,765.0
2023,156,643,291529,5712.854,6134.071
2023,156,643,291531,127.553,141.76
2023,156,643,291532,391.489,482.06
2023,156,643,291533,1.916,0.8
2023,156,643,291539,23059.974,17213.64
2023,156,643,291540,4052.1,7671.3
2023,156,643,291550,5743.605,6237.18
2023,156,643,291560,5628.138,3253.864
2023,156,643,291570,1716.536,456.345
2023,156,643,291590,15525.834,4185.877
2023,156,643,291611,3052.993,857.507
2023,156,643,291612,7694.212,3451.199
2023,156,643,291613,4905.061,2327.8
2023,156,643,291614,14043.729,7381.764
2023,156,643,291615,6414.472,2978.212
2023,156,643,291619,16155.885,5758.202
2023,156,643,291620,1259.978,49.218
2023,156,643,291631,8564.681,7608.036
2023,156,643,291632,2044.984,779.056
2023,156,643,291639,8010.076,886.079
2023,156,643,291711,2482.022,3866.613
2023,156,643,291712,13702.635,8999.76
2023,156,643,291713,5269.71,1268.952
2023,156,643,291714,1270.657,1405.0
2023,156,643,291719,5518.667,2070.081
2023,156,643,291720,6880.884,4023.128
2023,156,643,291732,1956.488,1456.2
2023,156,643,291733,19927.65,14341.68
2023,156,643,291734,267.045,131.075
2023,156,643,291735,20.839,16.0
2023,156,643,291736,193491.052,248140.812
2023,156,643,291737,3.439,1.0
2023,156,643,291739,10467.74,7643.365
2023,156,643,291811,9981.54,8950.587
2023,156,643,291812,13274.769,6844.213
2023,156,643,291813,64.231,47.0
2023,156,643,291814,45503.687,65273.72
2023,156,643,291815,12020.334,13404.649
2023,156,643,291816,2815.29,3713.598
2023,156,643,291819,18634.947,1264.014
2023,156,643,291821,1931.87,581.85
2023,156,643,291822,2309.07,801.272
2023,156,643,291823,238.684,44.434
2023,156,643,291829,6577.037,1900.482
2023,156,643,291830,6657.56,113.06
2023,156,643,291899,24804.695,7427.881
2023,156,643,291990,19442.653,11890.893
2023,156,643,292019,1005.363,295.7
2023,156,643,292021,692.721,198.8
2023,156,643,292029,6659.551,1808.625
2023,156,643,292090,6699.406,4638.581
2023,156,643,292111,794.417,719.68
2023,156,643,292112,0.583,0.1
2023,156,643,292119,27530.489,10424.673
2023,156,643,292121,4725.813,1016.168
2023,156,643,292122,878.522,281.6
2023,156,643,292129,12395.203,3564.503
2023,156,643,292130,6631.339,405.846
2023,156,643,292141,43098.037,28817.82
2023,156,643,292142,31981.198,14211.96
2023,156,643,292143,2233.444,695.714
2023,156,643,292144,939.72,276.99
2023,156,643,292145,1.494,0.659
2023,156,643,292149,5146.888,628.268
2023,156,643,292151,21233.522,5320.118
2023,156,643,292159,6816.224,1755.32
2023,156,643,292211,1267.478,869.99
2023,156,643,292212,5.913,2.365
2023,156,643,292219,8159.62,1603.52
2023,156,643,292221,2.584,0.133
2023,156,643,292229,1886.865,227.967
2023,156,643,292239,32.905,0.226
2023,156,643,292241,29821.935,26024.915
2023,156,643,292242,18064.807,15698.802
2023,156,643,292243,4.775,0.69
2023,156,643,292249,73170.44,24736.694
2023,156,643,292250,49452.79,35917.36
2023,156,643,292310,9699.541,3080.277
2023,156,643,292320,3833.293,1064.615
2023,156,643,292390,14009.833,5525.149
2023,156,643,292419,40971.239,13823.183
2023,156,643,292421,137.12,13.621
2023,156,643,292423,3.094,1.076
2023,156,643,292429,63285.27,6592.057
2023,156,643,292511,2417.575,423.902
2023,156,643,292519,737.57,68.259
2023,156,643,292529,12502.103,2639.818
2023,156,643,292620,1595.486,720.745
2023,156,643,292690,9624.933,941.265
2023,156,643,292700,9602.997,3401.801
2023,156,643,292800,5618.082,1112.189
2023,156,643,292910,76188.693,31542.968
2023,156,643,292990,3268.569,1242.01
2023,156,643,293020,1212.123,734.659
2023,156,643,293030,1931.26,928.664
2023,156,643,293040,35300.977,15570.572
2023,156,643,293090,89046.648,32622.729
2023,156,643,293134,119154.895,39095.12
2023,156,643,293139,436.381,133.86
2023,156,643,293190,53056.788,8334.685
2023,156,643,293211,615.806,264.6
2023,156,643,293212,24.922,20.25
2023,156,643,293213,3102.685,2206.12
2023,156,643,293214,7113.937,314.382
2023,156,643,293219,1102.014,185.517
2023,156,643,293220,17123.864,3205.813
2023,156,643,293299,18477.695,4000.963
2023,156,643,293311,115.332,5.726
2023,156,643,293319,17205.529,910.912
2023,156,643,293321,126.139,20.636
2023,156,643,293329,12650.771,574.03
2023,156,643,293331,129.295,22.146
2023,156,643,293332,1.178,0.15
2023,156,643,293339,92587.517,4231.497
2023,156,643,293349,8641.055,235.48
2023,156,643,293352,8.699,0.751
2023,156,643,293353,1263.934,23.0
2023,156,643,293354,108.687,0.55
2023,156,643,293359,34834.154,1557.57
2023,156,643,293361,2432.778,2623.649
2023,156,643,293369,24669.205,8498.414
2023,156,643,293371,48.119,24.76
2023,156,643,293379,14668.006,2643.361
2023,156,643,293399,133014.12,12383.468
2023,156,643,293410,12261.789,930.2
2023,156,643,293420,8945.081,2911.609
2023,156,643,293430,1135.943,212.25
2023,156,643,293499,118901.113,5386.651
2023,156,643,293590,33630.495,1342.068
2023,156,643,293621,5380.806,238.108
2023,156,643,293622,1912.847,116.349
2023,156,643,293623,2780.482,222.771
2023,156,643,293624,6819.909,586.085
2023,156,643,293625,2030.412,111.747
2023,156,643,293626,815.116,31.775
2023,156,643,293627,9162.598,3455.968
2023,156,643,293628,18309.738,1922.24
2023,156,643,293629,8222.857,839.873
2023,156,643,293690,1000.295,36.856
2023,156,643,293712,2758.059,0.07
2023,156,643,293719,21778.405,3.43
2023,156,643,293721,886.001,1.567
2023,156,643,293722,706.796,0.314
2023,156,643,293723,243.444,0.394
2023,156,643,293729,2039.696,0.902
2023,156,643,293750,1079.751,0.007
2023,156,643,293790,591.835,2.193
2023,156,643,293810,3700.717,74.033
2023,156,643,293890,18882.26,305.153
2023,156,643,293920,19.594,0.082
2023,156,643,293930,1342.46,104.101
2023,156,643,293941,4.938,0.03
2023,156,643,293959,146.29,8.651
2023,156,643,293969,28.21,0.005
2023,156,643,293979,2777.457,0.462
2023,156,643,293980,22.363,0.513
2023,156,643,294000,16650.464,8208.605
2023,156,643,294110,20094.193,586.985
2023,156,643,294120,207.743,7.255
2023,156,643,294130,9663.569,272.582
2023,156,643,294140,10919.697,234.728
2023,156,643,294150,1517.837,9.703
2023,156,643,294190,52966.803,837.751
2023,156,643,294200,523.97,79.005
2023,156,643,300120,1547.706,17.014
2023,156,643,300190,15864.199,144.293
2023,156,643,300212,25416.545,33.767
2023,156,643,300213,76.452,0.006
2023,156,643,300214,1007.896,1.679
2023,156,643,300215,978.87,54.746
2023,156,643,300220,7.207,0.024
2023,156,643,300230,19.148,0.01
2023,156,643,300290,311.345,8.67
2023,156,643,300310,1406.975,10.211
2023,156,643,300320,10201.661,1147.514
2023,156,643,300331,0.005,
2023,156,643,300390,1521.586,53.456
2023,156,643,300410,32.445,0.932
2023,156,643,300420,6749.36,614.124
2023,156,643,300439,452.065,1.643
2023,156,643,300450,107.214,15.164
2023,156,643,300490,13916.343,1046.019
2023,156,643,300510,20337.136,2509.667
2023,156,643,300590,9014.254,743.091
2023,156,643,300610,933.155,4.411
2023,156,643,300620,11.972,8.782
2023,156,643,300640,2814.752,60.143
2023,156,643,300650,773.247,55.761
2023,156,643,300670,376.32,28.586
2023,156,643,300691,979.53,32.602
2023,156,643,310100,45.152,9.72
2023,156,643,310210,290.93,260.0
2023,156,643,310221,13.453,73.203
2023,156,643,310250,33.75,25.0
2023,156,643,310420,246.945,280.0
2023,156,643,310510,43.171,42.001
2023,156,643,310520,65.939,46.0
2023,156,643,310530,147.986,100.0
2023,156,643,310540,29.049,23.0
2023,156,643,310590,892.566,342.616
2023,156,643,320190,103.818,6.825
2023,156,643,320300,4988.128,249.577
2023,156,643,320411,1114.481,212.9
2023,156,643,320412,557.656,60.85
2023,156,643,320413,237.271,15.861
2023,156,643,320414,744.588,109.0
2023,156,643,320415,596.886,52.161
2023,156,643,320416,1109.059,111.63
2023,156,643,320417,24082.408,3130.567
2023,156,643,320419,2654.408,262.903
2023,156,643,320420,2707.172,202.211
2023,156,643,320490,2763.693,42.046
2023,156,643,320500,1.832,0.618
2023,156,643,320611,167040.691,72974.39
2023,156,643,320619,5710.241,2342.362
2023,156,643,320620,2111.339,836.326
2023,156,643,320641,840.434,289.296
2023,156,643,320642,366.384,88.365
2023,156,643,320649,16584.418,4449.27
2023,156,643,320650,1399.229,81.58
2023,156,643,320710,2355.258,330.213
2023,156,643,320720,1357.57,321.962
2023,156,643,320730,20.37,2.319
2023,156,643,320740,1175.724,1442.819
2023,156,643,320810,31438.403,5255.252
2023,156,643,320820,28392.387,5666.962
2023,156,643,320890,34279.412,5540.386
2023,156,643,320910,3973.885,849.105
2023,156,643,320990,33781.626,11094.625
2023,156,643,321000,1005.6,102.078
2023,156,643,321100,1312.789,172.113
2023,156,643,321210,89.407,5.881
2023,156,643,321290,6498.609,1166.465
2023,156,643,321310,7949.978,1893.746
2023,156,643,321390,7298.444,2296.659
2023,156,643,321410,32872.053,11147.273
2023,156,643,321490,525.545,153.525
2023,156,643,321511,2792.947,411.629
2023,156,643,321519,19203.512,2246.343
2023,156,643,321590,9238.944,1154.252
2023,156,643,330112,10.279,0.8
2023,156,643,330113,0.013,0.001
2023,156,643,330125,7.749,0.58
2023,156,643,330129,1436.688,86.894
2023,156,643,330130,40.111,1.101
2023,156,643,330190,29.372,0.668
2023,156,643,330210,1403.697,108.263
2023,156,643,330290,5139.916,883.324
2023,156,643,330300,3170.064,374.377
2023,156,643,330410,16592.983,849.931
2023,156,643,330420,30060.62,1970.548
2023,156,643,330430,8710.406,380.763
2023,156,643,330491,8817.756,640.999
2023,156,643,330499,58700.235,6514.447
2023,156,643,330510,4171.19,1737.278
2023,156,643,330520,0.023,0.012
2023,156,643,330530,498.509,64.531
2023,156,643,330590,5378.345,1623.233
2023,156,643,330610,34499.096,20328.07
2023,156,643,330620,2318.027,226.746
2023,156,643,330690,255.197,53.322
2023,156,643,330710,622.319,280.394
2023,156,643,330720,153.551,18.885
2023,156,643,330730,3752.339,1508.868
2023,156,643,330741,255.517,72.914
2023,156,643,330749,13250.782,2945.584
2023,156,643,330790,8967.11,2428.595
2023,156,643,340111,936.524,411.284
2023,156,643,340119,10779.178,8981.644
2023,156,643,340120,2210.814,1442.406
2023,156,643,340130,6391.75,2417.14
2023,156,643,340211,44418.299,40224.071
2023,156,643,340212,11327.246,5705.313
2023,156,643,340213,60380.77,30932.04
2023,156,643,340219,7652.276,4059.056
2023,156,643,340220,48864.507,23746.666
2023,156,643,340290,31096.779,9938.514
2023,156,643,340311,412.152,90.541
2023,156,643,340319,26050.227,5388.687
2023,156,643,340391,1378.013,325.099
2023,156,643,340399,39842.539,8750.423
2023,156,643,340420,473.945,149.993
2023,156,643,340490,12902.252,4708.642
2023,156,643,340510,1849.609,472.082
2023,156,643,340520,52.128,8.37
2023,156,643,340530,628.839,165.376
2023,156,643,340540,1818.383,371.09
2023,156,643,340590,1882.381,391.989
2023,156,643,340600,18185.152,4946.376
2023,156,643,340700,10274.99,2209.197
2023,156,643,350190,19.879,0.572
2023,156,643,350220,2.941,0.025
2023,156,643,350290,226.582,2.327
2023,156,643,350300,41800.403,5887.482
2023,156,643,350400,35140.349,14632.751
2023,156,643,350510,71978.564,30597.68
2023,156,643,350520,475.946,278.699
2023,156,643,350610,45572.479,12443.332
2023,156,643,350691,65796.566,24452.464
2023,156,643,350699,19724.003,7659.357
2023,156,643,350710,36.482,7.0
2023,156,643,350790,33026.657,3582.803
2023,156,643,360300,1675.051,44.258
2023,156,643,360410,28152.414,11875.638
2023,156,643,360490,351.59,26.153
2023,156,643,360500,8.603,3.065
2023,156,643,360610,228.52,64.884
2023,156,643,360690,0.674,0.057
2023,156,643,370110,6145.719,129.93
2023,156,643,370120,1005.355,43.698
2023,156,643,370130,33488.526,6695.603
2023,156,643,370191,0.17,0.007
2023,156,643,370199,208.588,5.467
2023,156,643,370210,642.209,15.865
2023,156,643,370231,11.338,0.194
2023,156,643,370239,10.818,0.182
2023,156,643,370242,0.493,0.003
2023,156,643,370243,387.938,14.06
2023,156,643,370244,1914.772,122.203
2023,156,643,370254,286.888,2.123
2023,156,643,370296,4.5,0.009
2023,156,643,370297,59.437,0.282
2023,156,643,370310,6.148,0.866
2023,156,643,370320,3469.497,514.812
2023,156,643,370390,0.869,0.041
2023,156,643,370500,3.707,0.087
2023,156,643,370710,610.352,36.971
2023,156,643,370790,25048.923,3410.022
2023,156,643,380110,5252.997,1192.5
2023,156,643,380120,134.844,24.945
2023,156,643,380130,6003.041,4476.3
2023,156,643,380190,550.157,122.398
2023,156,643,380210,21348.55,9787.754
2023,156,643,380290,7142.158,12851.366
2023,156,643,380300,9.699,3.8
2023,156,643,380400,44.863,35.325
2023,156,643,380610,631.482,452.895
2023,156,643,380620,28.108,39.15
2023,156,643,380690,1705.774,911.078
2023,156,643,380700,0.525,0.1
2023,156,643,380862,912.884,269.04
2023,156,643,380891,31704.232,6601.982
2023,156,643,380892,30204.726,3637.01
2023,156,643,380893,135755.776,29627.976
2023,156,643,380894,5349.545,1852.33
2023,156,643,380899,1200.603,338.231
2023,156,643,380910,45.824,14.08
2023,156,643,380991,651.455,219.648
2023,156,643,380992,4185.183,3623.989
2023,156,643,380993,15.638,3.576
2023,156,643,381010,4550.807,1385.309
2023,156,643,381090,2321.291,2652.747
2023,156,643,381111,853.451,17.0
2023,156,643,381121,195396.983,49595.5
2023,156,643,381129,7815.215,1134.027
2023,156,643,381190,4972.5,677.467
2023,156,643,381210,17155.64,5201.288
2023,156,643,381220,2939.758,1203.772
2023,156,643,381231,2954.099,1696.225
2023,156,643,381239,46150.151,12289.719
2023,156,643,381300,65.195,21.07
2023,156,643,381400,2773.834,808.564
2023,156,643,381511,7525.824,345.945
2023,156,643,381512,42388.395,213.175
2023,156,643,381519,58321.031,2903.775
2023,156,643,381590,13101.943,1267.484
2023,156,643,381600,30000.904,31024.39
2023,156,643,381700,1461.059,495.175
2023,156,643,381800,34826.211,304.218
2023,156,643,381900,2967.017,1635.471
2023,156,643,382000,1712.576,1092.222
2023,156,643,382100,10441.621,46.985
2023,156,643,382200,79976.222,4623.31
2023,156,643,382311,6810.0,5668.681
2023,156,643,382312,287.098,159.206
2023,156,643,382319,763.724,548.82
2023,156,643,382370,4449.871,2214.105
2023,156,643,382410,10724.359,6101.073
2023,156,643,382430,292.918,5.87
2023,156,643,382440,8210.152,5402.525
2023,156,643,382450,135.137,139.896
2023,156,643,382460,2208.837,3624.927
2023,156,643,382478,24491.139,7460.508
2023,156,643,382499,615361.818,142391.961
2023,156,643,382590,222.596,275.0
2023,156,643,382600,62.284,38.14
2023,156,643,390110,25244.999,14158.921
2023,156,643,390120,46391.581,37036.1
2023,156,643,390130,52299.269,17341.402
2023,156,643,390140,15470.632,8781.99
2023,156,643,390190,51096.573,31493.033
2023,156,643,390210,38944.218,25694.623
2023,156,643,390220,7582.381,2954.803
2023,156,643,390230,33679.29,12514.565
2023,156,643,390290,34278.065,9646.914
2023,156,643,390311,8034.018,6028.571
2023,156,643,390319,27341.331,19442.251
2023,156,643,390320,1394.088,788.03
2023,156,643,390330,17175.924,10382.651
2023,156,643,390390,8928.34,6052.369
2023,156,643,390410,148271.606,149063.05
2023,156,643,390421,2926.953,717.47
2023,156,643,390422,3257.941,2234.449
2023,156,643,390430,1538.885,404.951
2023,156,643,390440,1439.797,477.118
2023,156,643,390450,3656.564,1188.7
2023,156,643,390461,7159.172,755.275
2023,156,643,390469,25162.413,1034.008
2023,156,643,390490,137.985,36.5
2023,156,643,390512,127.488,11.605
2023,156,643,390519,4.281,0.013
2023,156,643,390521,2058.998,1690.736
2023,156,643,390529,3300.476,1128.369
2023,156,643,390530,24793.4,9947.516
2023,156,643,390591,7599.835,1070.655
2023,156,643,390599,18471.928,2228.185
2023,156,643,390610,22193.046,11682.643
2023,156,643,390690,137704.941,68497.426
2023,156,643,390710,7385.266,3949.94
2023,156,643,390720,175758.467,115426.66
2023,156,643,390730,69010.937,29756.87
