Section ID,Section,HS4 ID,HS4,Year,Russia's Exports,China's Exports,PCI
5,Mineral Products,2710,Refined Petroleum,2023,7321806120.0,89328878.0,-1.24
15,Metals,7403,Refined Copper,2023,3161844043.0,46027.0,-1.48
15,Metals,7601,Raw Aluminium,2023,2826388950.0,7098854.0,-1.4
9,Wood Products,4407,Sawn Wood,2023,2647422852.0,309671.0,-0.4
14,Precious Metals,7110,Platinum,2023,1877806588.0,24994.0,0.47
1,Animal Products,303,Non-fillet Frozen Fish,2023,1575275291.0,51798896.0,-1.16
3,Animal and Vegetable Bi-Products,1514,Rapeseed Oil,2023,1494897696.0,58170.0,0.26
10,Paper Goods,4703,Sulfate Chemical Woodpulp,2023,1265557744.0,29471970.0,0.09
1,Animal Products,306,Crustaceans,2023,1220120937.0,16736049.0,-2.0
6,Chemical Products,3104,Potassic Fertilizers,2023,1125722789.0,246945.0,-0.97
5,Mineral Products,2601,Iron Ore,2023,1070729795.0,18965.0,-2.06
15,Metals,7502,Raw Nickel,2023,874294253.0,8106.0,-0.16
7,Plastics and Rubbers,4002,Synthetic Rubber,2023,704735812.0,85518961.0,0.79
2,Vegetable Products,1201,Soybeans,2023,686366956.0,158251.0,-2.05
5,Mineral Products,2713,Petroleum Coke,2023,486999499.0,44333539.0,-0.94
1,Animal Products,207,Poultry Meat,2023,463865745.0,32114510.0,-0.18
6,Chemical Products,2844,Radioactive Chemicals,2023,440064306.0,50785.0,-0.45
10,Paper Goods,4804,Kraft Paper,2023,332978179.0,275728.0,0.04
14,Precious Metals,7108,Gold,2023,320997346.0,112207.0,-1.9
2,Vegetable Products,713,Dried Legumes,2023,301592410.0,2310908.0,-2.12
7,Plastics and Rubbers,3901,Ethylene Polymers,2023,270257590.0,190503054.0,0.27
10,Paper Goods,4805,Other Uncoated Paper,2023,250328293.0,45274689.0,0.03
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,2023,222731249.0,342504518.0,1.12
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",2023,220476687.0,95002024.0,0.55
10,Paper Goods,4801,Newsprint,2023,218411240.0,11087.0,0.85
16,Machines,8419,Other Heating Machinery,2023,208293525.0,602204457.0,0.83
6,Chemical Products,2803,Carbon,2023,185466411.0,3646481.0,0.05
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2023,183231226.0,1178711.0,-0.88
16,Machines,8401,Nuclear Reactors,2023,164481454.0,121.0,0.59
15,Metals,7304,Iron Pipes,2023,159594936.0,294903681.0,0.36
7,Plastics and Rubbers,3902,Propylene Polymers,2023,141448653.0,114483954.0,0.77
9,Wood Products,4412,Plywood,2023,134064039.0,8780019.0,-1.29
15,Metals,7225,Flat Flat-Rolled Steel,2023,107201677.0,64924047.0,1.21
9,Wood Products,4408,Veneer Sheets,2023,92892857.0,5651181.0,-0.92
2,Vegetable Products,1005,Corn,2023,91720241.0,162455.0,-1.11
15,Metals,8108,Titanium,2023,90909198.0,53996024.0,0.73
16,Machines,8526,Navigation Equipment,2023,90905068.0,144847809.0,0.62
6,Chemical Products,2825,Inorganic Salts,2023,80534416.0,111816052.0,-0.58
15,Metals,7326,Other Iron Products,2023,78668609.0,275187270.0,-0.01
2,Vegetable Products,802,Other Nuts,2023,76648650.0,21905105.0,-1.32
4,Foodstuffs,2303,Starch Residue,2023,60142304.0,724254.0,-0.15
15,Metals,8105,Cobalt,2023,58689185.0,20157423.0,-1.53
1,Animal Products,304,Fish Fillets,2023,58259653.0,35542874.0,-1.3
2,Vegetable Products,1008,Buckwheat,2023,55766718.0,10304.0,-1.44
4,Foodstuffs,1806,Chocolate,2023,55455858.0,7438512.0,0.19
17,Transportation,8802,"Planes, Helicopters, and/or Spacecraft",2023,53426734.0,5780621.0,-0.33
15,Metals,7203,Iron Reductions,2023,52846423.0,14972.0,-1.46
6,Chemical Products,2810,Boron,2023,52602738.0,85427.0,-1.13
10,Paper Goods,4802,Uncoated Paper,2023,52371974.0,46238201.0,0.55
16,Machines,8517,Telephones,2023,50720574.0,4380719042.0,0.23
5,Mineral Products,2530,Other Mineral,2023,50238394.0,3668157.0,-3.2
7,Plastics and Rubbers,3908,Polyamides,2023,47323079.0,22703828.0,1.23
5,Mineral Products,2617,Other Ores,2023,47041939.0,175188.0,
16,Machines,8537,Electrical Control Boards,2023,42919106.0,306389831.0,0.36
15,Metals,7504,Nickel Powder,2023,41695699.0,1099046.0,-0.15
16,Machines,8413,Liquid Pumps,2023,41457003.0,942355528.0,0.77
6,Chemical Products,2804,Hydrogen,2023,34578196.0,30448119.0,-0.06
15,Metals,7606,Aluminium Plating,2023,34466483.0,58675269.0,0.02
6,Chemical Products,3815,Reaction and Catalytic Products,2023,32806984.0,121337193.0,0.94
1,Animal Products,307,Molluscs,2023,31759002.0,36840081.0,-0.97
14,Precious Metals,7104,Synthetic Reconstructed Jewellery Stones,2023,30535583.0,1976828.0,0.12
9,Wood Products,4421,Other Wood Articles,2023,30372338.0,30806321.0,-0.68
17,Transportation,8803,"Aircraft parts (gliders, balloons, and powered aircraft)",2023,30348351.0,170075223.0,0.16
5,Mineral Products,2707,Coal Tar Oil,2023,28990024.0,2628144.0,0.35
6,Chemical Products,2901,Acyclic Hydrocarbons,2023,27605707.0,48393270.0,0.14
15,Metals,7202,Ferroalloys,2023,26961935.0,36503172.0,-0.63
16,Machines,8411,Gas Turbines,2023,25562505.0,132564933.0,0.41
14,Precious Metals,7103,Precious Stones,2023,24437320.0,739117.0,-1.86
18,Instruments,9013,LCDs,2023,21796736.0,43193738.0,1.08
9,Wood Products,4410,Particle Board,2023,21356161.0,1046860.0,0.1
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,2023,20266509.0,142529.0,
16,Machines,8421,Centrifuges,2023,20238489.0,781471933.0,0.94
4,Foodstuffs,2203,Beer,2023,20165300.0,16111502.0,-0.62
15,Metals,8112,Other Metals,2023,19341201.0,13133062.0,0.25
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,2023,18132275.0,193551316.0,0.39
3,Animal and Vegetable Bi-Products,1504,Fish Oil,2023,17995296.0,7496279.0,-1.94
9,Wood Products,4401,Fuel Wood,2023,17576548.0,179299.0,-0.39
6,Chemical Products,2907,Phenols,2023,17315258.0,10744129.0,1.19
16,Machines,8480,Metal Molds,2023,16060016.0,224541373.0,0.89
16,Machines,8536,Low-voltage Protection Equipment,2023,15697017.0,799449494.0,0.56
4,Foodstuffs,1905,Baked Goods,2023,15227538.0,13355117.0,-0.21
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2023,14780752.0,72146071.0,0.94
9,Wood Products,4419,Wood Kitchenware,2023,13958590.0,19885357.0,-0.63
6,Chemical Products,2845,Other Isotopes,2023,13785570.0,13679631.0,-0.16
16,Machines,8481,Valves,2023,13440945.0,1369337155.0,1.13
6,Chemical Products,2827,Chlorides,2023,13275855.0,64104448.0,0.27
18,Instruments,9023,Instructional Models,2023,12767610.0,10722732.0,0.01
3,Animal and Vegetable Bi-Products,1515,Other Pure Vegetable Oils,2023,12143916.0,2145359.0,-0.91
6,Chemical Products,2902,Cyclic Hydrocarbons,2023,10980281.0,8234520.0,0.7
18,Instruments,9032,Thermostats,2023,10593246.0,142176415.0,0.88
18,Instruments,9001,Optical Fibers and optical fibre bundles,2023,10498637.0,88460545.0,1.08
16,Machines,8543,Other Electrical Machinery,2023,9853013.0,574906919.0,0.66
2,Vegetable Products,1206,Sunflower Seeds,2023,9266143.0,72339054.0,-0.53
16,Machines,8542,Integrated Circuits,2023,8933514.0,178234649.0,1.04
16,Machines,8479,Machinery Having Individual Functions,2023,8876759.0,641144430.0,1.08
6,Chemical Products,2903,Halogenated Hydrocarbons,2023,8302014.0,60383843.0,0.86
5,Mineral Products,2506,Quartz,2023,8287939.0,904161.0,-1.52
15,Metals,7308,Iron Structures,2023,8245699.0,596089071.0,-0.1
18,Instruments,9026,Gas and Liquid Flow Measuring Instruments,2023,7753591.0,162319482.0,1.22
8,Animal Hides,4104,Tanned Equine and Bovine Hides,2023,7415106.0,58419.0,-1.15
6,Chemical Products,3824,Prepr binder for foundry,2023,6728801.0,661424360.0,
16,Machines,8541,Semiconductor Devices,2023,6546794.0,216083875.0,1.14
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,2023,6345372.0,27542667.0,0.5
15,Metals,7208,Hot-Rolled Iron,2023,6264920.0,14241291.0,0.16
21,Arts and Antiques,9701,Paintings,2023,6228730.0,3314021.0,-0.22
4,Foodstuffs,1904,Prepared Cereals,2023,6207425.0,3705861.0,-0.65
15,Metals,7224,Steel Ingots,2023,6118792.0,39.0,0.7
10,Paper Goods,4911,Other Printed Material,2023,6026734.0,24339405.0,0.66
6,Chemical Products,3306,Dental Products,2023,5794594.0,37072320.0,0.18
4,Foodstuffs,2106,Other Edible Preparations,2023,5604995.0,89710829.0,-0.04
18,Instruments,9031,Other Measuring Instruments,2023,5367077.0,507575805.0,1.21
6,Chemical Products,2836,Carbonates,2023,5360229.0,37666397.0,-0.83
5,Mineral Products,2501,Salt,2023,5182116.0,247439.0,-1.32
15,Metals,7309,Large Iron Containers,2023,5113676.0,21342617.0,0.16
16,Machines,8525,Broadcasting Equipment,2023,4686938.0,377458657.0,0.47
7,Plastics and Rubbers,3907,Polyacetals,2023,4677176.0,593606933.0,0.8
4,Foodstuffs,1605,Processed Crustaceans,2023,4661529.0,54334403.0,-1.78
16,Machines,8504,Electrical Transformers,2023,4593133.0,1232656248.0,0.18
9,Wood Products,4409,Shaped Wood,2023,4565087.0,603656.0,-0.73
14,Precious Metals,7106,Silver,2023,4471389.0,49208.0,-0.17
2,Vegetable Products,1211,Perfume Plants,2023,4327336.0,2009970.0,-1.98
4,Foodstuffs,2208,Hard Liquor,2023,4164684.0,4801332.0,-0.64
6,Chemical Products,3804,Wood Pulp Lyes,2023,4135124.0,44863.0,0.66
18,Instruments,9015,Surveying Equipment,2023,4052626.0,122256390.0,0.58
5,Mineral Products,2704,Coke,2023,4045113.0,25939986.0,-0.67
6,Chemical Products,3803,Tall Oil,2023,3975452.0,9699.0,
16,Machines,8482,Ball Bearings,2023,3849788.0,206744192.0,1.18
16,Machines,8462,Forging Machines,2023,3727215.0,170385032.0,1.08
6,Chemical Products,3802,Activated Carbon,2023,3718400.0,28490708.0,-0.49
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),2023,3683801.0,29852108.0,0.1
15,Metals,7604,Aluminium Bars,2023,3547931.0,50606880.0,-0.28
16,Machines,8511,Electrical Ignitions,2023,3520129.0,211397160.0,0.72
18,Instruments,9030,Oscilloscopes,2023,3342815.0,165868662.0,1.08
16,Machines,8431,Excavation Machinery,2023,3339154.0,868009330.0,0.58
16,Machines,8483,Transmissions,2023,3262236.0,513320847.0,1.18
16,Machines,8544,Insulated Wire,2023,3190745.0,350679152.0,-0.36
16,Machines,8523,Blank Audio Media,2023,3172253.0,99396404.0,1.51
6,Chemical Products,2826,Fluorides,2023,3017337.0,13859832.0,0.66
16,Machines,8514,Electric Furnaces,2023,2897523.0,73947493.0,0.89
13,Stone And Glass,7014,Signaling Glassware,2023,2859556.0,502657.0,1.16
6,Chemical Products,3818,Disc Chemicals for Electronics,2023,2752013.0,34826211.0,1.48
16,Machines,8426,Cranes,2023,2661126.0,470279023.0,0.42
6,Chemical Products,2931,Other Organo-Inorganic Compounds,2023,2612736.0,172648064.0,1.33
18,Instruments,9014,Compasses,2023,2567734.0,18810983.0,0.87
2,Vegetable Products,811,Frozen Fruits and Nuts,2023,2499082.0,23663731.0,-0.73
16,Machines,8424,Liquid Dispersing Machines,2023,2468807.0,225758822.0,0.96
14,Precious Metals,7113,Jewellery,2023,2464415.0,8437479.0,-0.07
1,Animal Products,505,Bird Feathers and Skins,2023,2454549.0,283375.0,0.19
15,Metals,8311,Coated Metal Soldering Products,2023,2441762.0,34666163.0,0.51
15,Metals,7226,Flat-Rolled Iron,2023,2428830.0,21267519.0,1.32
6,Chemical Products,2922,Oxygen Amino Compounds,2023,2423354.0,181870112.0,0.56
16,Machines,8540,Cathode Tubes,2023,2264860.0,12334379.0,0.79
6,Chemical Products,3001,Glands and Other Organs,2023,2136465.0,17411905.0,0.45
16,Machines,8414,Air Pumps,2023,2117399.0,810779772.0,0.62
4,Foodstuffs,2202,Flavored Water,2023,2080368.0,29240642.0,-0.78
18,Instruments,9018,Medical Instruments,2023,2077273.0,401771202.0,0.7
6,Chemical Products,3402,Cleaning Products,2023,2026261.0,203739877.0,0.02
7,Plastics and Rubbers,3903,Styrene Polymers,2023,1966097.0,62873701.0,0.87
4,Foodstuffs,2105,Ice Cream,2023,1901893.0,139.0,-0.2
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",2023,1877764.0,12310693.0,0.54
13,Stone And Glass,6815,Other Stone Articles,2023,1718976.0,133471999.0,0.4
5,Mineral Products,2525,Mica,2023,1687440.0,1031543.0,
18,Instruments,9025,Hydrometers,2023,1640571.0,42699499.0,0.65
18,Instruments,9027,Chemical Analysis Instruments,2023,1613458.0,291855729.0,1.46
16,Machines,8538,Electrical Power Accessories,2023,1579345.0,144409394.0,0.4
8,Animal Hides,4302,Tanned Furskins,2023,1557697.0,5701765.0,0.13
5,Mineral Products,2519,Magnesium Carbonate,2023,1543162.0,40498046.0,-0.56
1,Animal Products,106,Other Animals,2023,1528800.0,417579.0,-1.37
16,Machines,8535,High-voltage Protection Equipment,2023,1501387.0,29440504.0,0.66
4,Foodstuffs,1704,Confectionery Sugar,2023,1473347.0,60581457.0,-0.78
1,Animal Products,511,Other Inedible Animal Products,2023,1450025.0,391554.0,-0.44
13,Stone And Glass,7018,Glass Beads,2023,1413344.0,6193374.0,0.73
10,Paper Goods,4706,Recovered Paper Pulp,2023,1376257.0,3927292.0,-0.36
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",2023,1336800.0,27817463.0,0.91
15,Metals,7801,Raw Lead,2023,1331385.0,223783.0,-1.73
6,Chemical Products,3301,Essential Oils,2023,1294973.0,1524212.0,-0.85
17,Transportation,8903,Recreational Boats,2023,1284577.0,12660938.0,0.1
14,Precious Metals,7116,Pearl Products,2023,1273910.0,581369.0,-0.18
16,Machines,8409,Engine Parts,2023,1269490.0,504378018.0,0.5
6,Chemical Products,3304,Beauty Products,2023,1229762.0,122882000.0,0.6
2,Vegetable Products,1104,Processed Cereals,2023,1199887.0,27100.0,-0.61
6,Chemical Products,2819,Chromium Oxides and Hydroxides,2023,1190593.0,985131.0,
17,Transportation,8704,Delivery Trucks,2023,1161887.0,3088487567.0,0.18
13,Stone And Glass,7019,Glass Fibers,2023,1081091.0,107156330.0,0.5
4,Foodstuffs,2001,Pickled Foods,2023,1066103.0,1047627.0,-0.76
16,Machines,8529,Broadcasting Accessories,2023,1064634.0,237865836.0,0.39
13,Stone And Glass,6911,Porcelain Tableware,2023,1054393.0,181601121.0,-0.36
6,Chemical Products,2909,Ethers,2023,1012523.0,52068589.0,0.74
6,Chemical Products,2846,Rare-Earth Metal Compounds,2023,1001323.0,12486151.0,-0.34
16,Machines,8501,Electric Motors,2023,990657.0,535130933.0,0.6
9,Wood Products,4418,Wood Carpentry,2023,984950.0,3367898.0,-0.03
6,Chemical Products,3004,Packaged Medicaments,2023,973647.0,21257427.0,0.41
8,Animal Hides,4107,Leather of Other Animals,2023,964848.0,943874.0,
4,Foodstuffs,2204,Wine,2023,923079.0,564603.0,-0.44
13,Stone And Glass,6807,Asphalt,2023,916236.0,211885.0,-0.08
16,Machines,8503,Electric Motor Parts,2023,908062.0,43581319.0,0.66
6,Chemical Products,2818,Aluminium Oxide,2023,856063.0,492870680.0,-0.29
6,Chemical Products,2934,Nucleic Acids,2023,851080.0,141243926.0,0.98
16,Machines,8531,Audio Alarms,2023,833861.0,176167049.0,0.66
6,Chemical Products,3822,Laboratory Reagents,2023,831091.0,79976222.0,0.9
16,Machines,8418,Refrigerators,2023,803576.0,506052997.0,0.27
15,Metals,8101,Tungsten,2023,793588.0,6482084.0,-0.0
15,Metals,7901,Raw Zinc,2023,786163.0,24200.0,-0.55
16,Machines,8456,Non-Mechanical Removal Machinery,2023,784515.0,224999718.0,1.58
15,Metals,7216,Iron Blocks,2023,743677.0,6303674.0,-0.33
4,Foodstuffs,2009,Fruit Juice,2023,729323.0,10636951.0,-0.89
11,Textiles,5101,Wool,2023,720190.0,266996.0,-1.65
6,Chemical Products,3204,Synthetic Coloring Matter,2023,718773.0,36567622.0,0.54
17,Transportation,8607,Locomotive Parts,2023,714438.0,69954693.0,0.83
4,Foodstuffs,2201,Water,2023,693365.0,61339.0,-0.55
15,Metals,7610,Aluminium Structures,2023,688082.0,33427413.0,0.21
7,Plastics and Rubbers,4009,Rubber Pipes,2023,682464.0,107871041.0,0.48
18,Instruments,9022,X-Ray Equipment,2023,679858.0,81803776.0,1.56
17,Transportation,8701,Tractors,2023,646000.0,3753632707.0,0.71
7,Plastics and Rubbers,4016,Other Rubber Products,2023,645031.0,136433817.0,0.21
6,Chemical Products,3811,Antiknock,2023,642888.0,209038149.0,0.75
4,Foodstuffs,2103,Sauces and Seasonings,2023,630264.0,30349343.0,-0.33
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,2023,628495.0,447095499.0,0.72
6,Chemical Products,3102,Nitrogenous Fertilizers,2023,623409.0,338133.0,-0.76
6,Chemical Products,3305,Hair Products,2023,616232.0,10048067.0,0.33
4,Foodstuffs,1604,Processed Fish,2023,612207.0,62029434.0,-0.89
20,Miscellaneous,9404,Mattresses,2023,586663.0,68613306.0,-0.61
16,Machines,8473,Office Machine Parts,2023,577619.0,738136822.0,0.63
15,Metals,7410,Copper Foil,2023,559466.0,10634292.0,1.21
15,Metals,7222,Other Stainless Steel Bars,2023,558780.0,48402139.0,0.94
6,Chemical Products,3403,Lubricating Products,2023,557142.0,67682931.0,1.26
20,Miscellaneous,9405,Light Fixtures,2023,550689.0,849344989.0,0.14
16,Machines,8471,Computers,2023,544127.0,2916587274.0,0.9
7,Plastics and Rubbers,3917,Plastic Pipes,2023,535495.0,284135160.0,-0.0
16,Machines,8515,Electric Soldering Equipment,2023,532856.0,291645435.0,0.92
15,Metals,7323,Iron Housewares,2023,532443.0,239130234.0,-0.27
16,Machines,8412,Other Engines,2023,519306.0,207168695.0,0.94
10,Paper Goods,4902,Newspapers,2023,516998.0,15531.0,0.99
6,Chemical Products,3806,Rosin,2023,513306.0,2365364.0,-0.56
10,Paper Goods,4901,Brochures,2023,508352.0,5061681.0,0.14
7,Plastics and Rubbers,3910,Silicone,2023,504243.0,76199613.0,1.48
17,Transportation,8708,Motor Vehicles; parts & accessories,2023,492089.0,2046310014.0,0.88
15,Metals,7210,Coated Flat-Rolled Iron,2023,480809.0,212204236.0,-0.0
6,Chemical Products,2833,Sulfates,2023,475019.0,19457025.0,-0.18
4,Foodstuffs,1902,Pasta,2023,465412.0,26075600.0,-0.73
9,Wood Products,4402,Wood Charcoal,2023,459927.0,417894.0,-1.7
11,Textiles,5911,Textiles for technical uses,2023,445648.0,56852883.0,0.8
17,Transportation,8703,Cars,2023,443663.0,11654306415.0,0.66
6,Chemical Products,3401,Soap,2023,437065.0,20318266.0,-1.11
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2023,421000.0,6338565.0,0.72
6,Chemical Products,3213,Artistry Paints,2023,415272.0,15248422.0,-0.05
6,Chemical Products,2834,Nitrites and Nitrates,2023,408193.0,3507998.0,-0.37
7,Plastics and Rubbers,3926,Other Plastic Products,2023,401379.0,628779159.0,-0.22
6,Chemical Products,2926,Nitrile Compounds,2023,400801.0,11220419.0,1.03
1,Animal Products,305,Dried/Salted/Smoked/Brined Fish,2023,393351.0,1231765.0,-1.04
1,Animal Products,308,"Aquatic invertebrates, other than crustaceans and molluscs",2023,391322.0,101825.0,
15,Metals,8207,Interchangeable Tool Parts,2023,385554.0,355355323.0,0.96
15,Metals,7318,Iron Fasteners,2023,367619.0,441191948.0,1.18
20,Miscellaneous,9503,Other toys,2023,366970.0,1001892386.0,-0.36
9,Wood Products,4411,Wood Fiberboard,2023,359863.0,32186810.0,-0.2
16,Machines,8408,Combustion Engines,2023,349389.0,392649880.0,1.12
6,Chemical Products,3208,Nonaqueous Paints,2023,347313.0,94110202.0,0.16
11,Textiles,5902,Polyamide Fabric,2023,331641.0,24265347.0,0.3
16,Machines,8477,Rubberworking Machinery,2023,330780.0,396930023.0,1.29
6,Chemical Products,3810,Metal Pickling Preparations,2023,319749.0,6872098.0,1.58
4,Foodstuffs,2101,Coffee and Tea Extracts,2023,305291.0,2384521.0,-0.78
13,Stone And Glass,6806,Rock Wool,2023,300444.0,13726419.0,0.9
16,Machines,8516,Electric Heaters,2023,299771.0,1283373486.0,0.33
18,Instruments,9002,Mirrors and Lenses,2023,299661.0,27646925.0,1.25
4,Foodstuffs,2007,Jams,2023,298344.0,711085.0,-0.51
16,Machines,8539,Electric Filament,2023,297977.0,207286706.0,0.74
13,Stone And Glass,6814,Processed Mica,2023,297469.0,3704609.0,
2,Vegetable Products,1302,Vegetable Saps,2023,295069.0,109749208.0,-0.24
5,Mineral Products,2708,Pitch Coke,2023,292742.0,97575637.0,0.7
16,Machines,8460,Metal Finishing Machines,2023,280000.0,69914819.0,1.35
3,Animal and Vegetable Bi-Products,1517,Margarine,2023,273464.0,1035955.0,-0.9
15,Metals,7607,Aluminium Foil,2023,270299.0,113164413.0,0.54
20,Miscellaneous,9601,Worked Ivory and Bone,2023,270235.0,8358.0,
10,Paper Goods,4806,Vegetable Parchment,2023,268002.0,5835709.0,0.97
16,Machines,8545,Carbon-based Electronics,2023,262057.0,301742406.0,0.62
16,Machines,8429,Large Construction Vehicles,2023,259965.0,2448173398.0,-0.31
6,Chemical Products,2917,Polycarboxylic Acids,2023,256398.0,261258828.0,1.08
16,Machines,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",2023,251373.0,178356180.0,
4,Foodstuffs,2102,Yeast,2023,248050.0,5408909.0,-0.09
18,Instruments,9021,Orthopedic Appliances,2023,241995.0,73849935.0,0.71
11,Textiles,6211,Non-Knit Active Wear,2023,238625.0,74968484.0,-1.5
6,Chemical Products,3809,Dyeing Finishing Agents,2023,233227.0,4898100.0,0.57
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2023,231154.0,47560923.0,1.04
7,Plastics and Rubbers,3916,Monofilament,2023,225208.0,24460018.0,0.55
16,Machines,8484,Gaskets,2023,214981.0,65174325.0,1.18
18,Instruments,9024,Tensile Testing Machines,2023,196571.0,16656356.0,1.2
4,Foodstuffs,2005,Other Processed Vegetables,2023,193844.0,22903995.0,-0.65
7,Plastics and Rubbers,3919,Self-adhesive Plastics,2023,193044.0,233430340.0,0.74
2,Vegetable Products,711,Preserved Vegetables,2023,193041.0,417374.0,
7,Plastics and Rubbers,3923,Plastic Lids,2023,190937.0,191025587.0,-0.16
11,Textiles,5503,Unprocessed Synthetic Staple Fibers,2023,188619.0,68163106.0,0.63
11,Textiles,5402,Non-Retail Synthetic Filament Yarn,2023,187474.0,138006138.0,0.01
15,Metals,7307,Iron Pipe Fittings,2023,179931.0,200736732.0,0.85
